2025-08-19 10:04:21.958 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-08-19 10:46:14.454 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@769e607a
2025-08-19 10:46:14.457 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-08-19 10:46:14.557 [http-nio-8080-exec-2] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 10:46:14.675 [http-nio-8080-exec-2] INFO  com.ankai.service.impl.AuthServiceImpl - 用户登录成功: admin
2025-08-19 10:47:04.278 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: GET /api/test/hello
2025-08-19 10:47:04.278 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 跳过JWT验证，直接放行: /api/test/hello
2025-08-19 10:47:06.045 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: GET /api/test/info
2025-08-19 10:47:06.045 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - 跳过JWT验证，直接放行: /api/test/info
2025-08-19 10:47:12.750 [http-nio-8080-exec-5] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user/page
2025-08-19 10:48:36.264 [http-nio-8080-exec-7] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: GET /swagger-ui.html
2025-08-19 10:48:36.265 [http-nio-8080-exec-7] INFO  com.ankai.security.JwtAuthenticationFilter - 跳过JWT验证，直接放行: /swagger-ui.html
2025-08-19 10:48:36.286 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: GET /swagger-ui/index.html
2025-08-19 10:48:36.287 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - 跳过JWT验证，直接放行: /swagger-ui/index.html
2025-08-19 10:48:36.358 [http-nio-8080-exec-9] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: GET /swagger-ui/swagger-ui.css
2025-08-19 10:48:36.358 [http-nio-8080-exec-9] INFO  com.ankai.security.JwtAuthenticationFilter - 跳过JWT验证，直接放行: /swagger-ui/swagger-ui.css
2025-08-19 10:48:36.365 [http-nio-8080-exec-6] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: GET /swagger-ui/index.css
2025-08-19 10:48:36.365 [http-nio-8080-exec-6] INFO  com.ankai.security.JwtAuthenticationFilter - 跳过JWT验证，直接放行: /swagger-ui/index.css
2025-08-19 10:48:36.371 [http-nio-8080-exec-10] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: GET /swagger-ui/swagger-ui-bundle.js
2025-08-19 10:48:36.372 [http-nio-8080-exec-10] INFO  com.ankai.security.JwtAuthenticationFilter - 跳过JWT验证，直接放行: /swagger-ui/swagger-ui-bundle.js
2025-08-19 10:48:36.372 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: GET /swagger-ui/swagger-ui-standalone-preset.js
2025-08-19 10:48:36.372 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - 跳过JWT验证，直接放行: /swagger-ui/swagger-ui-standalone-preset.js
2025-08-19 10:48:36.373 [http-nio-8080-exec-6] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: GET /swagger-ui/swagger-initializer.js
2025-08-19 10:48:36.373 [http-nio-8080-exec-6] INFO  com.ankai.security.JwtAuthenticationFilter - 跳过JWT验证，直接放行: /swagger-ui/swagger-initializer.js
2025-08-19 10:48:36.585 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: GET /v3/api-docs/swagger-config
2025-08-19 10:48:36.585 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 跳过JWT验证，直接放行: /v3/api-docs/swagger-config
2025-08-19 10:48:36.617 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: GET /v3/api-docs
2025-08-19 10:48:36.618 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - 跳过JWT验证，直接放行: /v3/api-docs
2025-08-19 10:48:36.949 [http-nio-8080-exec-4] INFO  org.springdoc.api.AbstractOpenApiResource - Init duration for springdoc-openapi is: 322 ms
2025-08-19 10:48:50.778 [http-nio-8080-exec-6] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: GET /api/health/redis-db-check
2025-08-19 10:49:09.714 [http-nio-8080-exec-10] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: GET /api/health/redis-db-verify
2025-08-19 10:49:51.843 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: GET /api/health/token-test
2025-08-19 10:49:54.769 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: GET /api/health/token-test
2025-08-19 10:51:26.459 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/v1/user
2025-08-19 10:51:35.326 [http-nio-8080-exec-9] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user/page
2025-08-19 10:55:58.108 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-08-19 10:55:58.128 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-08-19 10:56:03.919 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2025-08-19 10:56:03.971 [main] INFO  com.ankai.AnKaiBackendApplication - Starting AnKaiBackendApplication using Java 17.0.15 with PID 25056 (C:\Users\A\Desktop\AnKaiBackend\Ankai_Backend\target\classes started by A in C:\Users\A\Desktop\AnKaiBackend\Ankai_Backend)
2025-08-19 10:56:03.972 [main] INFO  com.ankai.AnKaiBackendApplication - No active profile set, falling back to 1 default profile: "default"
2025-08-19 10:56:04.704 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-08-19 10:56:04.708 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-08-19 10:56:04.737 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 12 ms. Found 0 Redis repository interfaces.
2025-08-19 10:56:05.364 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-08-19 10:56:05.371 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-08-19 10:56:05.372 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-08-19 10:56:05.372 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2025-08-19 10:56:05.450 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-08-19 10:56:05.450 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1439 ms
2025-08-19 10:56:05.884 [main] INFO  com.ankai.config.RedisConfig - 配置Redis连接工厂 - Host: 101.34.253.208, Port: 6379, Database: 9
2025-08-19 10:56:06.053 [main] INFO  com.ankai.config.RedisConfig - Redis连接工厂配置完成，使用数据库: 9
2025-08-19 10:56:06.074 [main] INFO  com.ankai.config.RedisConfig - 配置Redisson客户端 - Host: 101.34.253.208, Port: 6379, Database: 9
2025-08-19 10:56:06.083 [main] INFO  com.ankai.config.RedisConfig - Redisson客户端配置完成，使用数据库: 9
2025-08-19 10:56:06.144 [main] INFO  org.redisson.Version - Redisson 3.24.3
2025-08-19 10:56:06.350 [redisson-netty-6-4] INFO  org.redisson.connection.pool.MasterConnectionPool - 1 connections initialized for 101.34.253.208/101.34.253.208:6379
2025-08-19 10:56:06.396 [redisson-netty-6-5] INFO  o.r.connection.pool.MasterPubSubConnectionPool - 1 connections initialized for 101.34.253.208/101.34.253.208:6379
2025-08-19 10:56:06.743 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5da1a97f, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4b5f022f, org.springframework.security.web.context.SecurityContextHolderFilter@738ed8f5, org.springframework.security.web.header.HeaderWriterFilter@25c16cf7, org.springframework.security.web.authentication.logout.LogoutFilter@1820f274, com.ankai.security.JwtAuthenticationFilter@261275ae, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@478c84aa, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1d1deb11, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7a569672, org.springframework.security.web.session.SessionManagementFilter@1ddc8fc, org.springframework.security.web.access.ExceptionTranslationFilter@6a0ee80, org.springframework.security.web.access.intercept.AuthorizationFilter@7fad28ac]
2025-08-19 10:56:06.991 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-08-19 10:56:07.000 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-08-19 10:56:07.009 [main] INFO  com.ankai.AnKaiBackendApplication - Started AnKaiBackendApplication in 3.554 seconds (process running for 4.188)
2025-08-19 10:57:01.822 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-19 10:57:01.822 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-08-19 10:57:01.823 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-08-19 10:57:01.850 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user/page
2025-08-19 10:57:01.850 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 10:57:01.850 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: false
2025-08-19 10:57:01.851 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 10:57:01.851 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: false
2025-08-19 10:58:32.822 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2025-08-19 10:58:32.867 [main] INFO  com.ankai.AnKaiBackendApplication - Starting AnKaiBackendApplication using Java 17.0.15 with PID 20864 (C:\Users\A\Desktop\AnKaiBackend\Ankai_Backend\target\classes started by A in C:\Users\A\Desktop\AnKaiBackend\Ankai_Backend)
2025-08-19 10:58:32.867 [main] INFO  com.ankai.AnKaiBackendApplication - No active profile set, falling back to 1 default profile: "default"
2025-08-19 10:58:33.483 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-08-19 10:58:33.485 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-08-19 10:58:33.510 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 14 ms. Found 0 Redis repository interfaces.
2025-08-19 10:58:34.102 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-08-19 10:58:34.109 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-08-19 10:58:34.110 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-08-19 10:58:34.110 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2025-08-19 10:58:34.186 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-08-19 10:58:34.187 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1284 ms
2025-08-19 10:58:34.624 [main] INFO  com.ankai.config.RedisConfig - 配置Redis连接工厂 - Host: 101.34.253.208, Port: 6379, Database: 9
2025-08-19 10:58:34.778 [main] INFO  com.ankai.config.RedisConfig - Redis连接工厂配置完成，使用数据库: 9
2025-08-19 10:58:34.798 [main] INFO  com.ankai.config.RedisConfig - 配置Redisson客户端 - Host: 101.34.253.208, Port: 6379, Database: 9
2025-08-19 10:58:34.807 [main] INFO  com.ankai.config.RedisConfig - Redisson客户端配置完成，使用数据库: 9
2025-08-19 10:58:34.876 [main] INFO  org.redisson.Version - Redisson 3.24.3
2025-08-19 10:58:35.093 [redisson-netty-6-4] INFO  org.redisson.connection.pool.MasterConnectionPool - 1 connections initialized for 101.34.253.208/101.34.253.208:6379
2025-08-19 10:58:35.137 [redisson-netty-6-5] INFO  o.r.connection.pool.MasterPubSubConnectionPool - 1 connections initialized for 101.34.253.208/101.34.253.208:6379
2025-08-19 10:58:35.570 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5f4f6f89, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7c45191e, org.springframework.security.web.context.SecurityContextHolderFilter@7d07e04e, org.springframework.security.web.header.HeaderWriterFilter@a1a72d4, org.springframework.security.web.authentication.logout.LogoutFilter@221961af, com.ankai.security.JwtAuthenticationFilter@7f012923, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@770cbe5d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@f575d2b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@ef220e4, org.springframework.security.web.session.SessionManagementFilter@444c0f9a, org.springframework.security.web.access.ExceptionTranslationFilter@3ba8ef4e, org.springframework.security.web.access.intercept.AuthorizationFilter@478c84aa]
2025-08-19 10:58:35.820 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-08-19 10:58:35.830 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-08-19 10:58:35.838 [main] INFO  com.ankai.AnKaiBackendApplication - Started AnKaiBackendApplication in 3.45 seconds (process running for 4.044)
2025-08-19 10:58:58.950 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-19 10:58:58.950 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-08-19 10:58:58.951 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-08-19 10:58:58.963 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user/page
2025-08-19 10:58:58.963 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 10:58:58.963 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: false
2025-08-19 10:58:58.963 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 10:58:58.963 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: false
2025-08-19 10:59:24.886 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/auth/login
2025-08-19 10:59:24.886 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 跳过JWT验证，直接放行: /api/auth/login
2025-08-19 10:59:24.995 [http-nio-8080-exec-2] INFO  com.ankai.controller.AuthController - 接收到登录请求: admin
2025-08-19 10:59:24.995 [http-nio-8080-exec-2] INFO  com.ankai.service.impl.AuthServiceImpl - 用户登录请求: admin
2025-08-19 10:59:25.067 [http-nio-8080-exec-2] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 10:59:25.087 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-08-19 10:59:25.444 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6db5166e
2025-08-19 10:59:25.445 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-08-19 10:59:25.552 [http-nio-8080-exec-2] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 10:59:42.956 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/auth/login
2025-08-19 10:59:42.957 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 跳过JWT验证，直接放行: /api/auth/login
